player_name,team,conf,gp,min_per,o_rtg,usg,e_fg,ts_per,orb_per,drb_per,ast_per,to_per,ftm,fta,ft_per,two_pm,two_pa,two_p_per,tpm,tpa,tp_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,hometown,rec_rank,ast_tov,rim_made,rim_attempted,mid_made,mid_attempted,rim_pct,mid_pct,dunks_made,dunks_attempted,dunk_pct,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,player_type,coag,dob
Isaiah Richards,Gardner Webb,BSth,31,54.8,113.3,16.5,56.0,58.9,10.8,26.2,10.2,20.1,52,79,0.658,60,100,0.6,10,34,0.294,4.1,1.5,59.0,Sr,6-10,24,1.108800657325,104.35066760484,5.1,2025,73730,364,0.0,0.975,57,85,3,15,0.67058823529412,0.2,9,13,0.69230769230769,,105.51062995781,105.47978546122,2.0012177011874,148.97439524093,1.98432441547,0.071966855158265,1.9123575603117,0.89177684576596,21.929032258065,-0.089972939355833,0.9817497851218,2.0322580645161,5.1290322580645,7.1612903225806,1.258064516129,0.58064516129032,0.83870967741935,6.5161290322581,,2.8288138663758,
Quinn Strander,Nicholls St.,Slnd,3,1.5,38.7,12.9,0.0,0.0,5.7,6.0,17.5,49.5,0,0,0.0,0,1,0.0,0,1,0.0,0.0,3.2,0.0,Sr,5-10,24,-1.1794961686791,34.05580754042,6.6,2025,73731,364,0.0,1.0,0,1,0,0,0.0,0.0,0,0,0.0,,106.10431148688,103.19900771127,0.60495605066273,3.0018265087264,-8.8882754141959,-9.1136760018407,0.22540058764476,-14.600592257116,6.1,-12.535121404819,-2.0654708522974,0.33333333333333,0.33333333333333,0.66666666666667,0.66666666666667,0.33333333333333,0.0,0.0,,3.2195142212372,
Jared Lary,Detroit Mercy,Horz,8,15.0,96.0,23.0,47.8,50.2,4.6,13.5,12.0,19.1,10,14,0.714,22,51,0.431,7,17,0.412,2.8,3.1,20.6,Jr,6-6,13,0.55949560166556,96.79504919678,4.4,2025,128342,364,0.0,0.71428571428571,14,29,8,22,0.48275862068966,0.36363636363636,0,0,0.0,,107.88705830457,108.72058330889,1.8388500954533,37.646757947783,-2.7635388123254,-2.903550605167,0.1400117928415,-0.13677145489778,23.7,-1.202869823482,1.0660983685842,1.0,2.875,3.875,1.25,1.25,0.5,9.375,,5.3554290493322,
Mylyjael Poteat,Virginia Tech,ACC,31,52.2,111.3,22.9,55.1,60.0,8.8,12.8,10.8,18.4,87,120,0.725,103,186,0.554,0,1,0.0,1.6,1.3,64.2,Sr,6-9,34,2.1147520795658,118.08999250105,4.1,2025,73735,364,3.0,0.70212765957447,66,97,37,89,0.68041237113402,0.41573033707865,26,30,0.86666666666667,,111.11232282008,107.22984326366,1.8337755519368,105.54787771162,1.196296066173,0.51635655755558,0.67993950861745,0.96287253601523,21.787096774194,0.70380266981469,0.25906986620054,1.5483870967742,2.258064516129,3.8064516129032,1.0645161290323,0.45161290322581,0.29032258064516,9.4516129032258,,0.089569319178664,
All Wright,Valparaiso,MVC,32,74.3,105.9,27.1,48.1,52.1,1.6,7.0,15.8,9.9,92,114,0.807,112,263,0.426,65,173,0.376,0.7,1.7,26.1,Fr,6-3,3,2.6708923773854,115.66132391422,2.7,2025,126859,364,0.0,1.4772727272727,72,139,40,124,0.51798561151079,0.32258064516129,0,0,0.0,,112.76666477224,112.90337005361,1.9478740837785,138.88595169772,-1.3746174825242,1.6948770722139,-3.0694945547381,0.69671442315008,30.0875,2.4198357606172,-1.7231213374671,0.4375,1.6875,2.125,2.03125,0.875,0.1875,15.96875,,10.58793295422,
Collin Course,Tarleton St.,WAC,1,0.1,210.5,20.0,0.0,105.3,0.0,0.0,0.0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Sr,6-1,9,0.32226268877901,222.45214683051,0.0,2025,128208,364,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,,117.2074643856,116.01000623902,0.038303270717708,0.057219099236841,4.0113151133238,10.552904428009,-6.5415893146854,89.326523653249,0.7,68.211413686721,21.115109966529,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,
Ileri Ayo-Faleye,Vermont,AE,31,76.6,106.6,20.0,50.2,54.4,5.2,15.2,8.6,13.5,81,115,0.704,61,123,0.496,45,133,0.338,7.8,1.0,44.9,Sr,6-8,0,1.4576663980404,103.48981324446,3.3,2025,73741,364,0.0,0.90243902439024,40,73,21,50,0.54794520547945,0.42,14,16,0.875,,100.15322391247,103.88167068267,2.9659583085404,175.59971464667,2.1391556088317,-0.7951631898833,2.934318798715,1.2072039655439,30.638709677419,-0.19847985187268,1.4056838174166,1.3225806451613,3.9032258064516,5.2258064516129,1.1935483870968,0.48387096774194,2.0322580645161,10.903225806452,,8.7644925954348,
Jonah Hinton,St. Bonaventure,A10,32,70.0,96.8,18.4,46.0,48.3,1.4,7.6,11.8,16.0,27,32,0.844,35,88,0.398,57,174,0.328,1.2,1.5,12.2,So,6-3,8,0.49539526979715,94.881319188469,2.9,2025,127117,364,0.0,1.2790697674419,20,45,15,43,0.44444444444444,0.34883720930233,0,1,0.0,,105.49015119299,105.04805800172,2.5954612945072,129.71155867456,-1.3222754953027,-1.0928588894819,-0.22941660582081,-2.0537470196152,28.090625,-1.9861963524843,-0.067550667130867,0.3125,1.75,2.0625,1.71875,0.6875,0.25,8.375,,11.89977603262,
Szymon Zapala,Michigan St.,B10,33,36.2,118.3,15.7,65.6,66.3,13.8,17.4,8.2,22.3,29,44,0.659,59,88,0.67,0,2,0.0,4.7,1.1,48.9,Sr,7-0,10,1.3820590639448,117.305315707,6.3,2025,73746,364,74.6,0.75862068965517,53,71,6,17,0.74647887323944,0.35294117647059,18,20,0.9,,96.032874213007,89.77377277968,2.1090457143791,95.989086791511,8.2333528956366,2.7376247848605,5.4957281107761,4.5218810458369,14.524242424242,0.48983243921926,4.0320486066176,1.6666666666667,2.3333333333333,4.0,0.66666666666667,0.27272727272727,0.57575757575758,4.4545454545455,,0.24124986636364,
Antoni Vlogianitis,Marist,MAAC,2,0.3,300.0,4.6,150.0,150.0,0.0,37.9,0.0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,Fr,6-4,31,0.70820653107428,221.45277210961,0.0,2025,127390,364,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,,96.03337897963,103.36465437093,0.15282741018321,0.62077840403122,-7.219435065685,-2.53906628931,-4.680368776375,37.074842888369,1.55,27.945316292614,9.1295265957553,0.0,0.5,0.5,0.0,0.0,0.0,1.5,,17.197940124354,
