player_name,team,conf,gp,min_per,o_rtg,usg,e_fg,ts_per,orb_per,drb_per,ast_per,to_per,ftm,fta,ft_per,two_pm,two_pa,two_p_per,tpm,tpa,tp_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,hometown,rec_rank,ast_tov,rim_made,rim_attempted,mid_made,mid_attempted,rim_pct,mid_pct,dunks_made,dunks_attempted,dunk_pct,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,player_type,coag,dob
Paris Taylor,Green Bay,Horz,4,32.4,119.6,13.1,50.0,50.4,8.6,15.2,6.8,0.0,2,4,0.5,5,10,0.5,0,0,0.0,1.9,0.0,40.0,Jr,6-6,14.0,0.77640544255347,102.54538579201,2.9,2021,73740,347,0.0,0.0,2,5,3,5,0.4,0.6,0,0,0.0,,108.7882457079,113.99320009862,0.59556741381898,7.6403025183917,-2.8411059069418,-0.24578662361554,-2.5953192833262,-3.2953934245514,13.75,-0.91959412769095,-2.3757992968604,1.0,1.75,2.75,0.5,0.0,0.25,3.0,,0.0,
Josiah Strong,Illinois St.,MVC,6,74.0,115.8,17.2,60.2,61.8,0.0,10.0,11.0,11.2,7,9,0.778,16,22,0.727,11,32,0.344,0.7,2.9,16.7,Jr,6-3,2.0,2.5972197940144,110.54220018522,1.7,2021,65550,347,0.0,1.6666666666667,10,13,6,9,0.76923076923077,0.66666666666667,4,4,1.0,,98.235742343956,98.823707097085,2.9203140680541,34.121039180807,1.9326763876236,2.2695925658011,-0.33691617817757,3.8648663646739,30.833333333333,2.4648787233814,1.3999876412925,0.0,2.6666666666667,2.6666666666667,1.6666666666667,1.5,0.16666666666667,12.0,,10.211745846819,
BJ Marable,UNC Asheville,BSth,1,17.5,200.0,6.3,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,8.6,0.0,Fr,6-9,11.0,1.8093114986102,159.74368700657,0.0,2021,73743,347,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0.0,,109.23405660532,113.23989107615,0.34044570453978,1.4299549236092,11.997967400255,6.9210727178921,5.0768946823631,10.70016774706,7.0,5.9819215893111,4.7182461577484,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,
Jerry Higgins III,The Citadel,SC,2,8.9,87.8,23.1,33.3,48.3,4.1,0.0,7.0,19.1,5,7,0.714,2,5,0.4,0,1,0.0,0.0,0.0,116.7,So,5-10,15.0,0.16252662775373,89.002781816446,1.6,2021,65552,347,0.0,0.5,1,3,1,2,0.33333333333333,0.5,0,0,0.0,,117.7857665723,113.97419610917,0.57608827729935,2.8556582144237,-10.39650176426,-3.9520834651978,-6.4444182990623,-6.9487280618524,12.5,-1.8199214606395,-5.128806601213,0.5,0.0,0.5,0.5,0.0,0.0,4.5,,2.2102675311423,
Dimitri Georgiadis,IU Indy,Horz,2,8.8,210.5,2.2,0.0,0.0,16.4,16.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7.9,0.0,0.0,Jr,6-9,23.0,1.6941920198602,155.00430953642,0.0,2021,65553,347,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,,103.56224046597,108.43737221259,0.45709888773547,2.6784272759625,-3.6873868518906,-3.5622932706954,-0.12509358119522,-0.064181758559077,7.0,2.0679639105284,-2.1321456690874,1.0,1.0,2.0,0.0,0.0,0.5,0.0,,0.0,
Donovann Toatley,Monmouth,MAAC,5,29.3,49.4,20.3,22.7,24.0,0.0,5.8,10.1,17.9,1,2,0.5,2,13,0.154,2,9,0.222,0.0,1.8,9.1,So,5-9,11.0,-1.5168493502262,47.917379640041,4.0,2021,65554,347,0.0,0.75,1,7,1,6,0.14285714285714,0.16666666666667,0,0,0.0,,110.59507985052,113.50456404374,0.55863436625545,8.9427058219345,-12.296181235249,-8.3596215354256,-3.9365596998234,-14.029758833757,12.0,-9.6140759223874,-4.41568291137,0.0,0.6,0.6,0.6,0.4,0.0,2.2,,8.1796035887109,
Quinn Strander,Nicholls St.,Slnd,2,0.6,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Fr,5-10,24.0,-0.29605007139574,-0.061253231403734,0.0,2021,73731,347,0.0,0.0,0,0,0,1,0.0,0.0,0,0,0.0,,111.46067455257,115.31882889429,0.041421186419573,0.22083788638748,-25.14456598994,-18.019241078524,-7.1253249114158,-20.845772564294,1.0,-11.43988607857,-9.4058864857242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
William Dunn,Youngstown St.,Horz,3,4.9,56.9,9.2,0.0,25.6,0.0,11.8,0.0,0.0,1,2,0.5,0,1,0.0,0,0,0.0,0.0,0.0,200.0,Fr,6-8,,-0.47365758808151,44.305546472137,8.0,2021,73748,347,0.0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,,102.50598883849,106.84882211187,0.23604036651529,1.5980061331827,-11.748779673315,-7.143975175385,-4.6048044979303,-13.126184417006,3.3333333333333,-10.264134158034,-2.8620502589719,0.0,0.33333333333333,0.33333333333333,0.0,0.0,0.0,0.33333333333333,,0.0,
Maurice Commander,Illinois Chicago,Horz,4,77.5,108.0,15.5,60.7,62.9,0.0,7.6,15.1,22.1,3,3,1.0,2,6,0.333,10,22,0.455,0.0,0.5,10.7,Jr,6-0,1.0,1.0621224668692,95.129549781863,2.3,2021,65558,347,12.2,1.4285714285714,0,2,2,4,0.0,0.5,0,0,0.0,,113.65347492097,115.34932862144,1.2807759233578,16.189878485753,-3.1195060638124,-1.0418511806124,-2.0776548832001,-2.541964918055,31.0,-0.70969688750533,-1.8322680305496,0.0,2.0,2.0,2.5,0.25,0.0,9.25,,10.726477176083,
Robert Swanson,Furman,SC,1,0.4,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,Jr,5-10,11.0,-0.40001447536759,-30.02217656623,0.0,2021,65559,347,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,,112.35667828907,118.63427661873,0.029916582815788,0.10390952143479,-45.180847931767,-28.37097361427,-16.809874317497,-58.802044103115,1.0,-35.570673212053,-23.231370891062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61.12478012615,
Caleb Moss,VMI,SC,1,1.0,59.4,20.0,0.0,0.0,109.0,0.0,0.0,41.7,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Fr,6-7,32.0,-0.18623365751127,58.420949258539,40.0,2021,73732,347,0.0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,,105.27112595152,111.15283992258,0.11175433630286,0.33447464208834,-11.103543907387,3.1923080213347,-14.295851928722,-56.041058998801,2.0,-36.808935001175,-19.232123997627,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,
Carvell Teasett,Northwestern St.,Slnd,9,44.2,101.9,29.0,54.3,56.2,0.0,8.5,26.2,19.9,16,25,0.64,8,25,0.32,20,45,0.444,0.0,2.7,35.7,Fr,6-1,12.0,1.2869886315229,106.2495492184,3.5,2021,73754,347,0.0,1.1764705882353,3,8,5,17,0.375,0.29411764705882,0,0,0.0,,108.67778197015,114.57840319594,0.77716485680726,26.700388196357,-2.4741570018867,1.7176030516239,-4.1917600535106,0.077878654528205,17.666666666667,2.5292354728715,-2.4513568183433,0.0,1.3333333333333,1.3333333333333,2.2222222222222,0.88888888888889,0.0,10.222222222222,,15.219939213601,
Kyler Edwards,Texas Tech,B12,7,77.9,127.4,14.8,68.8,70.8,0.6,11.2,16.4,19.0,8,9,0.889,9,18,0.5,16,30,0.533,1.7,3.1,18.8,Jr,6-4,11.0,4.5028269708968,126.90314952257,2.7,2021,65563,347,68.2,1.9,6,11,3,7,0.54545454545455,0.42857142857143,0,1,0.0,,100.19134217817,92.746100874813,3.7311127982697,39.83477047687,8.8527715130546,5.344615967834,3.5081555452206,9.9244968189012,31.714285714286,5.7433906168045,4.1811062020967,0.14285714285714,3.0,3.1428571428571,2.7142857142857,1.5714285714286,0.42857142857143,10.571428571429,,8.4107835822266,
Travis Atson,St. Francis NY,NEC,6,77.1,111.5,22.1,56.0,60.0,5.9,17.2,12.0,20.1,14,15,0.933,24,43,0.558,9,24,0.375,0.6,3.3,22.4,Sr,6-5,13.0,2.384165576853,107.53942699187,2.6,2021,49180,347,55.6,0.8,16,27,8,16,0.59259259259259,0.5,2,3,0.66666666666667,,105.65799279584,110.04867728046,1.8410155526869,38.436037768894,-1.3202652090427,0.28208552497344,-1.6023507340161,0.20754682496297,30.833333333333,2.09035972082,-1.882812895857,1.6666666666667,4.6666666666667,6.3333333333333,2.0,1.8333333333333,0.16666666666667,14.833333333333,,7.110675621733,
Payton Willis,Charleston,CAA,3,80.8,102.6,24.5,45.9,46.8,2.5,9.2,17.8,5.5,2,3,0.667,8,17,0.471,6,20,0.3,1.4,4.7,8.1,Sr,6-4,0.0,2.6368612821652,108.75790589953,0.4,2021,49181,347,70.4,4.0,6,9,2,8,0.66666666666667,0.25,1,2,0.5,,104.3109583772,105.60570839268,2.4290647707793,18.428257501337,2.5689453217341,2.2290826777062,0.33986264402794,3.4212082211801,32.333333333333,3.3760664747757,0.045141746404401,0.66666666666667,2.3333333333333,3.0,2.6666666666667,2.3333333333333,0.33333333333333,12.0,,13.511685345968,
Jose Perez,Marquette,BE,6,22.5,82.1,18.1,35.0,38.8,1.9,6.7,6.5,10.0,3,4,0.75,4,10,0.4,2,10,0.2,3.2,0.0,20.0,Jr,6-5,55.0,0.0009094630120309,85.280731471966,1.9,2021,65566,347,0.0,1.0,1,2,3,8,0.5,0.375,0,0,0.0,,100.05272667892,95.259285975,1.1657919036699,9.6125767381026,-0.98682320747906,-0.95164868453306,-0.035174522946001,-1.3283673188496,10.5,-1.1433748325845,-0.1849924862651,0.16666666666667,0.66666666666667,0.83333333333333,0.33333333333333,0.0,0.33333333333333,2.8333333333333,,9.1080366703716,
James Jordan,Kent St.,MAC,7,29.3,82.7,12.1,22.5,29.7,4.1,13.9,4.4,0.0,4,4,1.0,3,9,0.333,1,11,0.091,0.0,0.7,20.0,Jr,6-5,55.0,-0.55046618663793,71.713690706127,3.9,2021,73733,347,0.0,0.0,3,7,0,2,0.42857142857143,0.0,0,0,0.0,,105.54869237602,105.41941163888,0.8876167817516,12.951571286346,-4.4770527885431,-2.4939783589893,-1.9830744295537,-6.9425850807368,11.714285714286,-5.0713463087846,-1.8712387719522,0.42857142857143,1.4285714285714,1.8571428571429,0.28571428571429,0.14285714285714,0.0,1.8571428571429,,7.9047973651906,
John Fulkerson,Tennessee,SEC,7,55.0,103.7,16.8,52.3,54.7,5.1,15.9,9.1,17.6,11,17,0.647,23,43,0.535,0,1,0.0,2.0,1.3,38.6,Sr,6-9,10.0,1.6064088930493,103.66823788891,3.4,2021,49184,347,52.6,0.88888888888889,22,28,1,15,0.78571428571429,0.066666666666667,4,5,0.8,,100.33488820964,93.184600225674,2.9725635631919,32.605303345453,1.9283987275285,-0.48893222704397,2.4173309545725,1.1232024368132,25.142857142857,-0.96421123409818,2.0874136709114,1.1428571428571,3.5714285714286,4.7142857142857,1.1428571428571,0.57142857142857,0.42857142857143,8.1428571428571,,0.32822514022788,
Jayden Stone,Grand Canyon,WAC,1,1.6,0.0,15.4,0.0,0.0,0.0,41.7,0.0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,Fr,6-4,22.0,-1.4902648153996,-0.63845544586543,0.0,2021,73761,347,52.6,0.0,0,1,0,1,0.0,0.0,0,0,0.0,,84.608063377133,87.941324112484,0.68210564006224,1.2208610769495,-22.882695231682,-17.393567048936,-5.4891281827462,-20.43853366154,5.0,-17.240247709338,-3.198285952202,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,
Zay Williams,Troy,SB,7,68.9,89.5,18.8,49.1,48.5,7.2,20.3,4.7,18.3,9,21,0.429,24,48,0.5,2,7,0.286,2.2,0.6,38.2,Jr,6-9,10.0,0.12073344535055,86.517710643753,4.4,2021,65570,347,0.0,0.33333333333333,11,14,13,34,0.78571428571429,0.38235294117647,2,2,1.0,,104.66282779601,105.5412358435,2.0774915458609,37.18440561809,-5.0017631213871,-4.4232119347862,-0.57855118660091,-4.9807247626685,27.571428571429,-3.3434814009502,-1.6372433617183,2.0,5.2857142857143,7.2857142857143,0.57142857142857,0.28571428571429,0.57142857142857,9.0,,1.9990488163189,
Dalen Terry,Arizona,P12,6,44.2,99.1,13.5,47.7,52.3,3.2,10.7,3.7,17.1,5,6,0.833,6,12,0.5,3,10,0.3,0.0,1.7,27.3,Fr,6-7,4.0,0.63909442571393,95.680887278171,5.3,2021,73763,347,90.6,0.5,5,7,1,5,0.71428571428571,0.2,2,2,1.0,18.0,106.78354976807,98.154073151504,1.7840310362979,17.327433467322,2.4397032569686,1.0225602161983,1.4171430407703,-1.3366103376602,17.666666666667,-2.4876732605737,1.1510629229135,0.5,1.6666666666667,2.1666666666667,0.33333333333333,0.5,0.0,4.3333333333333,,5.7733137727496,
Clevon Brown,Vanderbilt,SEC,8,42.8,98.5,12.4,70.8,67.9,2.8,15.0,3.6,30.2,7,13,0.538,14,18,0.778,2,6,0.333,6.1,2.7,54.2,Sr,6-8,15.0,0.61267157940655,93.516000158427,3.7,2021,49188,347,75.8,0.27272727272727,12,15,2,3,0.8,0.66666666666667,7,7,1.0,,97.264236457961,92.171412539886,2.6022506649951,37.095262809219,4.1140095890346,-0.96560048075723,5.0796100697918,3.1026259755006,21.375,-0.90291017598611,4.0055361514867,0.5,2.75,3.25,0.375,1.0,1.125,5.125,,2.0452671952938,
Jalen Johnson,Wake Forest,ACC,7,25.8,85.3,19.0,39.1,44.2,6.8,12.8,5.6,19.2,4,4,1.0,3,10,0.3,4,13,0.308,4.2,1.5,17.4,Sr,6-6,2.0,0.16642898560488,89.323996252872,1.4,2021,49189,347,70.8,0.4,2,6,1,3,0.33333333333333,0.33333333333333,1,1,1.0,,116.99819752925,106.81248562383,0.83632401343423,13.598617223011,0.91118501481764,-1.2010834093016,2.1122684241193,-0.69656018260886,12.0,0.50926103658621,-1.2058212191951,0.71428571428571,1.1428571428571,1.8571428571429,0.28571428571429,0.28571428571429,0.42857142857143,3.1428571428571,,9.4978922406801,
Vincent Lee,Cal St. Fullerton,BW,5,46.5,112.6,21.3,51.5,51.7,11.8,16.6,10.7,8.3,6,12,0.5,17,33,0.515,0,0,0.0,1.0,0.6,36.4,So,6-8,13.0,1.8579976101637,114.04318942802,3.0,2021,65574,347,20.4,1.6666666666667,14,19,3,14,0.73684210526316,0.21428571428571,5,6,0.83333333333333,,116.6436190841,120.70685431521,0.42268013068744,14.598614967487,-2.48550239173,1.0601826901469,-3.5456850818769,-1.7879703806829,18.6,2.4397450750572,-4.2277154557401,2.2,2.6,4.8,1.0,0.2,0.2,8.0,,0.0,
K.J. Hymes,Nevada,MWC,5,38.0,92.8,21.1,47.6,53.4,7.6,12.3,0.0,20.5,9,13,0.692,7,17,0.412,2,4,0.5,3.1,0.0,61.9,So,6-10,42.0,0.92792848682043,102.84883269374,11.1,2021,65575,347,37.4,0.0,7,15,0,2,0.46666666666667,0.0,3,3,1.0,,116.51885937497,111.27469515793,0.84290582336807,10.883187706763,-8.2728359677636,-4.517997264588,-3.7548387031755,-8.5404926234253,15.2,-5.5373111417679,-3.0031814816573,1.0,1.6,2.6,0.0,0.0,0.4,5.8,,2.8892804234997,
Jalen Townsell,Sacramento St.,BSky,3,3.1,113.4,12.4,100.0,100.0,0.0,25.6,0.0,43.3,0,0,0.0,2,2,1.0,0,0,0.0,0.0,0.0,0.0,So,6-7,32.0,0.14155442063473,96.38134690633,0.0,2021,65576,347,0.0,0.0,1,1,1,1,1.0,1.0,0,0,0.0,,119.50093430775,114.40519914732,0.1635020993524,1.532550396236,-11.240797487644,-5.7884276827042,-5.4523698049398,-3.0982328350831,3.6666666666667,-0.64485624704425,-2.4533765880389,0.0,0.66666666666667,0.66666666666667,0.0,0.0,0.0,1.3333333333333,,0.0,
Devin Gage,Fresno St.,MWC,2,6.9,52.8,10.7,20.0,18.3,0.0,10.6,7.9,0.0,0,1,0.0,1,4,0.25,0,1,0.0,0.0,5.0,20.0,Sr,6-2,3.0,-1.7246170425873,45.495146765355,3.2,2021,49193,347,36.4,0.0,1,3,0,1,0.33333333333333,0.0,0,0,0.0,,100.06323977909,98.757291815896,1.2361215010201,5.0824690332373,-2.5099814997198,-4.5141791457589,2.0041976460391,-4.1814522478146,12.5,-7.3546256344402,3.1731733866256,0.0,1.0,1.0,0.5,1.0,0.0,1.0,,2.4906626445831,
Brandon Cyrus,UC Santa Barbara,BW,10,42.5,105.1,9.7,54.0,53.0,5.4,6.8,6.3,18.3,0,1,0.0,9,18,0.5,3,7,0.429,1.2,2.1,4.0,Sr,6-5,11.0,0.2716060964369,89.863389899906,2.8,2021,49194,347,61.2,1.2,7,14,2,4,0.5,0.5,0,0,0.0,,100.27876224111,103.5233909352,1.3989563709305,26.732754902196,2.3770521691471,0.25089052540099,2.1261616437461,0.33210268170581,17.2,-0.38636033359076,0.71846301529657,0.7,0.9,1.6,0.6,0.6,0.2,2.7,,2.4911407010347,
Mylyjael Poteat,Rice,CUSA,3,11.7,81.9,19.8,75.0,70.6,0.0,16.2,7.8,42.3,3,5,0.6,3,4,0.75,0,0,0.0,3.5,4.1,125.0,Fr,6-9,,-0.0062794489140801,85.061880283813,5.7,2021,73735,347,3.0,0.25,3,3,0,1,1.0,0.0,1,1,1.0,,103.09859330345,104.74889187485,0.72892276685222,6.7185828090261,-1.3493162525334,-4.9949242647763,3.6456080122429,-4.3517035285067,9.3333333333333,-5.9810744324748,1.6293709039681,0.0,1.3333333333333,1.3333333333333,0.33333333333333,0.66666666666667,0.33333333333333,3.0,,0.0,
Quentin Grimes,Houston,Amer,8,77.8,129.3,26.0,63.2,64.3,3.9,13.6,9.3,11.6,18,25,0.72,18,39,0.462,36,75,0.48,2.0,3.0,21.9,Jr,6-5,24.0,6.8335371192193,148.52706515024,2.4,2021,65580,347,98.2,1.0,11,15,7,24,0.73333333333333,0.29166666666667,4,4,1.0,25.0,91.268321212556,90.05883283517,4.0174087266796,47.874920303229,8.2594394926045,7.191574211722,1.0678652808824,13.24078690191,31.125,11.114446910736,2.1263399911736,1.0,3.875,4.875,1.5,1.5,0.5,20.25,,18.856257960799,
Shaun Williams,Cal St. Bakersfield,BW,6,59.2,111.7,27.1,55.0,55.0,3.7,8.1,30.3,18.8,1,2,0.5,12,24,0.5,14,36,0.389,0.0,2.8,3.3,So,6-3,1.0,2.7229260432472,118.41231578609,1.4,2021,65581,347,54.6,1.9090909090909,6,12,6,12,0.5,0.5,0,0,0.0,,107.46428151357,106.86185077431,1.6748166450697,21.588086562932,2.0666794539486,3.7840667543465,-1.717387300398,2.8637150421515,23.666666666667,4.6134380114487,-1.7497229692971,0.66666666666667,1.3333333333333,2.0,3.5,1.0,0.0,11.166666666667,,16.661002739459,
Austin Trice,Old Dominion,CUSA,8,46.6,85.8,21.2,46.2,46.0,9.8,20.0,5.3,21.0,6,14,0.429,18,39,0.462,0,0,0.0,7.1,2.0,35.9,Sr,6-7,23.0,0.28720333531505,89.699664549935,3.0,2021,65582,347,0.0,0.36363636363636,16,26,2,13,0.61538461538462,0.15384615384615,5,6,0.83333333333333,,88.232966014048,89.522027379818,2.4386846329431,33.254089595311,-1.6288638007674,-4.2641726587694,2.635308858002,-1.3533237939631,18.625,-2.0878179194021,0.73449412543908,1.5,3.375,4.875,0.5,0.625,1.125,5.25,,0.0,
